title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,channel_ID,playlist_ID,url
Giorno's Theme (Giorno Approved),2020-01-03,307,"['Electronic_music', 'Music_of_Asia']",1232143,19538.0,120.0,"['Friedrich', 'Habetler', ""Giorno's"", 'Theme']",Friedrich Habetler - Topic,🚔 Voiture 🚘,UCuEEHRXvDGpxYhf0VQxM-sA,PLZulYW8dQheNUUPiOjIivgin70m8l317S,3WtWd-n6WDw
Blue Suede Shoes,2017-01-25,128,"['Country_music', 'Rock_music']",5222726,61089.0,129.0,"['Elvis Presley', 'エルヴィスプレスリー', '貓王', 'G.I. Blues', 'Blue Suede Shoes']",Elvis Presley - Topic,🚔 Voiture 🚘,UChgxarBUCnPJV871-46bJ2g,PLZulYW8dQheNUUPiOjIivgin70m8l317S,Oz5wSPE69nw
G.O.M.D.,2014-12-10,302,['NaN'],31705825,304707.0,541.0,"['J. Cole', 'J. COLE', 'ジェイコール', '傑寇', '2014 Forest Hills Drive', 'G.O.M.D.']",J. Cole - Topic,🚔 Voiture 🚘,UC0ajkOzj8xE3Gs3LHCE243A,PLZulYW8dQheNUUPiOjIivgin70m8l317S,MY2P8cURs5s
Welcome To The Family,2020-02-06,217,['Hip_hop_music'],423388,6226.0,10.0,"['Watsky', 'Welcome To The Family']",Watsky - Topic,🚔 Voiture 🚘,UCkWw_q7nd7Bsy1evFgn5Ubg,PLZulYW8dQheNUUPiOjIivgin70m8l317S,0Sn_oqUNmGk
SLOW DANCING IN THE DARK,2018-10-25,210,"['Rhythm_and_blues', 'Soul_music']",84766503,816490.0,3031.0,"['Joji', 'BALLADS 1', 'SLOW DANCING IN THE DARK']",Joji - Topic,🚔 Voiture 🚘,UCXi-Rme73-wjVK5IE78a3SQ,PLZulYW8dQheNUUPiOjIivgin70m8l317S,5xwmensMDn0
MEGALOVANIA,2017-11-19,156,['Electronic_music'],15484645,253541.0,3016.0,"['Toby Fox', 'UNDERTALE Soundtrack', 'MEGALOVANIA']",Toby Fox - Topic,🚔 Voiture 🚘,UCntaczLM_lWH85oZp6rRX1w,PLZulYW8dQheNUUPiOjIivgin70m8l317S,0FCvzsVlXpQ
Blue Bird,2019-02-21,217,['NaN'],31398665,443100.0,3488.0,"['Ikimonogakari', 'いきものがかり', 'イキモノガカリ', '生物股長', 'My Song Your Song', 'Blue Bird']",Ikimonogakari - Topic,🚔 Voiture 🚘,UCexzjYgmV9wKmAQHUmv3hWg,PLZulYW8dQheNUUPiOjIivgin70m8l317S,Dz3CNto8RSo
LiSA - Crossing Field,2015-01-26,248,"['Music_of_Asia', 'Pop_music', 'Rock_music']",113145050,1191811.0,50608.0,"['Aniplex', 'crossing field', 'Sword Art Online', 'Sony Music Japan', 'Anime', 'Crossing Field', 'LiSA', 'NITRON concepts']",lxixsxaVEVO,🚔 Voiture 🚘,UCm9XuXWofRSxSqX3imN0q9A,PLZulYW8dQheNUUPiOjIivgin70m8l317S,KId6eunoiWk
Petite Soeur,2018-07-28,252,"['Pop_music', 'Rhythm_and_blues', 'Soul_music']",308010,2924.0,0.0,"[""Ben L'Oncle Soul"", 'ベンロンクルソウル', 'ベン・ロンクル・ソウル', 'Petite Soeur']",Ben l'Oncle Soul - Topic,🚔 Voiture 🚘,UCybmNmcIfdZ4wi3J2o4Meag,PLZulYW8dQheNUUPiOjIivgin70m8l317S,ixUvBlCEVxM
Soulman,2018-07-28,223,"['Jazz', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",3487389,26474.0,14.0,"[""Ben L'Oncle Soul"", 'ベンロンクルソウル', 'ベン・ロンクル・ソウル', 'Soulman']",Ben l'Oncle Soul - Topic,🚔 Voiture 🚘,UCybmNmcIfdZ4wi3J2o4Meag,PLZulYW8dQheNUUPiOjIivgin70m8l317S,btfoLXBoaRQ
Être un homme comme vous,2018-07-26,171,['Pop_music'],469348,4627.0,2.0,"[""Ben L'Oncle Soul"", 'ベンロンクルソウル', 'ベン・ロンクル・ソウル', 'We Love Disney', 'Être un homme comme vous']",Ben l'Oncle Soul - Topic,🚔 Voiture 🚘,UCybmNmcIfdZ4wi3J2o4Meag,PLZulYW8dQheNUUPiOjIivgin70m8l317S,OblZXwGYmXc
Ultra Instinct Mastered,2019-05-07,143,['Music_of_Asia'],357941,4870.0,10.0,"['Friedrich Habetler', 'Ultra Instinct Mastered']",Friedrich Habetler - Topic,🚔 Voiture 🚘,UCuEEHRXvDGpxYhf0VQxM-sA,PLZulYW8dQheNUUPiOjIivgin70m8l317S,_Kxj98olMNw
All Star,2018-07-31,201,['Rock_music'],65814668,781476.0,1655.0,"['Smash Mouth', 'スマッシュマウス', 'スマッシュ・マウス', 'Astro Lounge', 'All Star', 'オール・スター']",Smash Mouth - Topic,🚔 Voiture 🚘,UCV35yz91pIrWhHYkfmf4ocg,PLZulYW8dQheNUUPiOjIivgin70m8l317S,8ay_BkRuv-o
Nomedbeats - Naruto Blue Bird Hip Hop remix,2015-07-23,223,"['Electronic_music', 'Hip_hop_music']",24782620,523010.0,17122.0,"['chill mix', 'anime remix', 'elijah who', 'chill vibes', 'naruto shippuden', 'hip hop', 'anime beats', 'shiloh', 'animevibe', 'anime vibe', 'anime music video', 'chill amv', 'study music', 'sad', 'anime', 'chill music', 'lofi hip hop', 'bleach anime', 'music', 'relaxing', 'chill', 'xkito', 'lofi beats', 'rude naurto', 'vibe', 'nujabes', 'lofi', 'chill anime', 'anime vibes', 'amv', 'jazz', 'naurto vibes', 'bleach remix', 'animevibes', 'vibes', 'tomppabeats', 'naruto', 'naruto amv', 'naruto remix', 'ambient', 'rude remix', 'shiloh dynasty', 'xkito music', 'shiloh remix']",AnimeVibe,🚔 Voiture 🚘,UC9uLMAmdGQaeLPHAOqkYlrw,PLZulYW8dQheNUUPiOjIivgin70m8l317S,sQ8vyQkkItk
"Sadness And Sorrow (From ""Naruto"")",2020-09-23,166,[],31221,327.0,0.0,"['Beyond The Guitar', 'Sadness', 'And', 'Sorrow', '(From', 'Naruto)']",Beyond The Guitar - Topic,🚔 Voiture 🚘,UCBCujNwQD88esg0hh-dVuog,PLZulYW8dQheNUUPiOjIivgin70m8l317S,UtlXEHh8FgM
Naruto : Guren Theme,2011-04-03,240,['Music_of_Asia'],3620353,,2294.0,"['guren', 'naruto', 'anime', 'yukimaru', 'shippuden', 'sad', 'ost', 'song', 'theme', 'war', 'music', 'relax', 'violin', 'dbz', 'guren ost', 'guren theme', 'naruto ost', 'naruto music', 'relaxing music', 'naruto soundtrack', 'soundtrack', 'guren music']",Mihai Raducu,🚔 Voiture 🚘,UCAFzsFGG8LPtBfz1_r91QHw,PLZulYW8dQheNUUPiOjIivgin70m8l317S,AiYeO6_oqhg
Snowman,2018-11-01,166,"['Christian_music', 'Pop_music']",62584450,864066.0,358.0,"['Sia', 'Everyday Is Christmas', 'Snowman']",Sia - Topic,Nico chill,UCaPIRYCKs51kvD4jrbwMH1w,PLZulYW8dQheP4_kR4OJyNPHWbaaSovkXG,ZSRzCbpIxZo
Cant Help Falling In Love (Acoustic),2018-08-08,178,['NaN'],1227396,20498.0,31.0,"['Satellite Music Collective', 'TWENTYONEPILOTS: BLURRYFACE AND OTHERS LIVE', 'Cant Help Falling In Love']",Satellite Music Collective - Topic,Nico chill,UC7CuQVV_tE5o3UkQWAostlg,PLZulYW8dQheP4_kR4OJyNPHWbaaSovkXG,G7n5Cg6sWkE
À la faveur de l'automne,2015-09-26,224,['Pop_music'],971449,10644.0,2.0,"['Tété', ""À la faveur de l'automne""]",Tété - Topic,Nico chill,UCDGm_D7uOvkbQe7IUgpbsTA,PLZulYW8dQheP4_kR4OJyNPHWbaaSovkXG,dXJfHcJZ3OI
"Ah Yeah so What (feat. Wiley, Elen Levon)",2015-01-06,195,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",122195,1336.0,0.0,"['Will Sparks Wiley Elen Levon William James Sparks Richard Cowie Elen Menaker Ilan Kidron Ah Yeah so What (feat. Wiley', 'Elen Levon) [Radio Edit]']",Will Sparks - Topic,Nico,UCaoU7d2ILXxmV7WawiwB2yA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,uRlhY2nE2Cc
Secrets (feat. Vassy),2017-02-09,217,['NaN'],226713,2287.0,0.0,"['Tiësto', 'KSHMR', 'Vassy', 'Secrets (feat. Vassy)']",KSHMR - Topic,Nico,UCO1CjpSuBGPieW1WK2a9QmA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,iu0oE7ujgqA
Noisestorm - Crab Rave [Monstercat Release],2018-04-01,193,['Electronic_music'],246088773,3874074.0,335238.0,"['noisestorm', 'Crab Rave', 'crab rave monstercat', 'monstercat crab rave', 'noisestorm monstercat', 'crab rave noisestorm', 'noisestorm crab rave', 'crab', 'Monstercat', 'monstercat instinct', 'rave', 'EDM', 'Electronic', 'Dance', 'Music', 'Melodic', 'upbeat', 'house', 'house music', 'dancing crabs', 'dancing crab meme', 'crab meme', 'this is a crab rave', 'crab rave meme', 'dancing crabs obama']",Monstercat Instinct,Nico,UCp8OOssjSjGZRVYK6zWbNLg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,LDU_Txk06tM
Madagascar 2 - Moto Moto - Big and Chunky  [HQ],2009-09-14,292,"['Hip_hop_music', 'Pop_music']",6612194,104916.0,14174.0,"['madagascar', 'big', 'and', 'chunky', 'moto', 'william', 'will.i.am', 'hq', 'funny', 'black', 'eyed', 'peas']",XTheVideoGirlX,Nico,UClEyenGUJJi8lrRyt631xgA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,NUpKaG9qtWo
The Tokens - The Lion Sleeps Tonight,2007-12-14,162,['NaN'],40373422,271086.0,22796.0,"['The', 'Lion', 'Sleeps', 'Tonight', 'Tokens', 'Mbube', 'wimoweh', 'florencom']",FLORENCOM,Nico,UCBz1Fu-wnf8vzN3M674L8Cw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,_LBmUwi6mEo
"CYBERBULLY CHANNELS ARE CANCER!!! (Leafy, Pyrocynical, RiceGum, KeemStar, etc...)",2016-08-20,97,[],12659471,,,"['Misha', 'Mishovy silenosti', 'Mishovy Å¡Ã\xadlenosti', 'mishaczlp', 'declaration', 'leafy', 'leafyishere', 'calvin', 'ricegum', 'keemstar', 'dramaalert', 'pyrocynical', 'cancer', 'drama channels', 'cyberbullying', 'cyberbully', 'pokemon go song', 'pokÃ©mon go song', 'pewdiepie', '+cyberbully', 'cyberbully channels', 'cancer cancer', 'channels']",Misha,Nico,UCnQizU4YTNNujxzVxezoKjw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,rV-ijcP6vDM
Jeremih - oui,2015-10-30,239,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",320650734,2009966.0,68454.0,"['Jeremih (Composer)', 'Hip Hop Music (Musical Genre)', 'Oui', 'You & I', 'Official', 'RnB']",Def Jam,Nico,UCJjRC819c6wYhTHJn-gGLoQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,VtcP0PFifpE
Gary Come Home (FULL SONG),2009-01-25,150,[],16173220,256759.0,32475.0,"['spongebob', 'gary', 'come', 'home']",bleachcraze101,Nico,UC0AXWJjzlLrKo5-t3EL7Gew,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,Ju8Nz2cmCp0
sad x gary come home,2018-05-01,165,['Hip_hop_music'],3946026,103946.0,8006.0,,jackhoeting 909,Nico,UCNAZTSg3vMf1Tho422bXABw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,wBWaa6HbD44
Matthew Wilder - Break My Stride,2016-06-01,187,['Pop_music'],44150480,645857.0,18965.0,"['break my stride', ""ain't nothing gonna break my stride"", 'matthew wilder break my stride', 'nobody gonna break my stride', 'aint nobody takin my stride', 'last night i had the strangest dream i sailed away to china', 'nothing gonna break my stride', 'never gonna break my stride', ""ain't nobody gonna break my stride"", 'break my stride matthew wilder', 'i got to keep on moving', 'stride', 'break my stride lyrics', 'nobody gonna slow me down', 'tiktok break my stride', 'last']",MatthewWilderVEVO,Nico,UCEkst3hffY5XTVAzTNdGJTw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,B4c_SkROzzo
DANCE TILL YOU'RE DEAD 10 HOURS,2016-12-10,36000,['Independent_music'],70778577,1518908.0,159100.0,,10HoursMovies,Nico,UCigq5lyCR6oS0bj88vBGu5g,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,UcRtFYAz2Yo
GTA San Andreas Theme Song Full ! !,2008-12-17,370,['Action-adventure_game'],79074336,1639114.0,116548.0,"['GTA', 'San', 'Andreas', 'Theme', 'Song', 'Full', 'west', 'coast', 'cj', 'los', 'santos', 'rap', 'hip-hop']",Buttonik,Nico,UCKs9QsgZjtzUd3qj6oVvZog,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,W4VTq0sa9yg
Grand Theft Auto 4 Theme Song,2009-04-11,173,"['Action-adventure_game', 'Action_game']",65720742,904136.0,104580.0,"['GTA', 'Theme', 'Song']",099psp,Nico,UCDLE0deOFp04MQTRO0y73LQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,jqE8M2ZnFL8
Kero Kero Bonito - Flamingo,2016-02-01,198,"['Electronic_music', 'Independent_music']",85682847,1950064.0,133956.0,,Kero Kero Bonito,Nico,UC87PQkY3dDS-FastDm97emA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,rY-FJvRqK0E
Riton & Kah-Lo | Fake ID,2017-12-15,245,['Electronic_music'],5399127,140869.0,3787.0,"['house', 'music', 'house music', 'edm', 'bass', 'future house', 'pop', 'remix', 'dance', 'riton', 'kah lo', 'kahlo', 'rinse repeat', 'deeper', 'money', 'fasta', 'betta riddim', 'riton new song', 'kahlo new song', 'kah-lo new song', 'riton 2017', 'riton 2018', 'fake id', ""fake I'd""]",REFRESH,Nico,UCpkWGis5gYI9rpTcgeLVa-g,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,XDeg6-TdyGw
I'm On A Horse,2012-10-16,83,"['Lifestyle_(sociology)', 'Pet']",10205945,301381.0,15197.0,"['KSIOlajidebt', 'Im', 'on', 'horse']",KSI,Nico,UCVtFOytbRpEvzLjvqGG5gxQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,xsPwQVnlDg0
GET HYPER,2012-12-08,173,['Electronic_music'],8909346,299910.0,19364.0,"['Get', 'Hyper', 'Teletubbies']",KSI,Nico,UCVtFOytbRpEvzLjvqGG5gxQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,JMcYVYbDGBU
All Around Me Are Familiar Faces The Movie,2018-02-07,3600,"['Entertainment', 'Film']",5794144,150791.0,,"['Memes', 'Movies', 'Funny', 'Comedy', 'Mad World', 'Happy', 'All Around Me Are Familiar Faces', 'Gary Jules', 'Music']",Vinny Carpenter,Nico,UCI9J5zSSvmvTQa0W014xFdA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,J6TPE4Xx3ZM
Spider-Man 2: The Game Pizza Theme,2011-07-14,88,['Action-adventure_game'],21218988,516420.0,37161.0,"['spider-man 2', 'spiderman 2', 'spider man 2', 'spiderman', 'spider-man', 'theme', 'marvel', 'song', 'music', 'epic', 'comic', 'video game', 'pizza', 'delivery', 'mission', '2004', 'funny', 'funiculi funicula', 'the', 'game', 'pizzas', 'guy', 'he', 'stole', 'that', 'guys', 'whoa', 'movie', 'lumpy']",Nick Cagnetti,Nico,UCSVyXD_ppuzIJn5A1ByHRLA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,czTksCF6X8Y
Kahoot music for 10 hours,2015-06-17,36042,[],18103783,263991.0,36237.0,"['Kahoot', 'Music', 'Lobby', 'kahoot']",Guy Agam Fusfus,Nico,UCUw-n7Ql2_RbOgXeQTfIjSQ,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,8YGlzSl6cxU
Patrick Dances to mexican music for 10 hours,2018-06-22,36535,[],3603724,116799.0,13612.0,,cool name,Nico,UClTFhqY8XJ0guDP1yWcHp1Q,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,7pHpJn-s-Uw
Animaniacs - Yakko's World - HIGH QUALITY,2010-07-15,119,[],15362048,237809.0,31864.0,"['tijuana', 'uabc', 'yakko', 'teachingcountries']",1989rickman,Nico,UC38gp5k_icdzDekIJt6XDDg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,x88Z5txBc7w
"Baby Johny Daily Routine - BillionSurpriseToys Nursery Rhymes, Kids Songs",2018-02-08,173,[],127348939,369410.0,,"['nursery songs', 'babies videos', 'baby songs', 'children songs', 'sing-along', 'songs for kids', 'nursery rhymes', 'toddler songs', 'education', 'videos for kids', 'kids cartoon', 'sing-along songs', 'kids songs', 'under 15']",BillionSurpriseToys - English Kids Songs & Cartoon,Nico,UCRx3mKNUdl8QE06nEug7p6Q,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,IJtxHpCqIU4
You stupid remix (10mins),2014-09-11,601,['Hip_hop_music'],478333,5196.0,,"['you', 'stupid', 'vine', 'remix', 'looped', '10', 'mins', 'minutes', 'You', 'Stupid', 'youstupid', 'YouStupid', '9+9', '=21', '9+9=21', 'dark', 'funny', 'comedy', 'cool', 'music', 'mix', '10 minutes', '10 mins', 'long', 'long vine', 'remixed vine', 'vin']",jaypay777,Nico,UChYNwPy0Gt3TA4E8z6ckAdw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,NHoF6IKIEwc
Whip and nae nae cat - nokia,2019-01-22,6,['Entertainment'],71238,2218.0,68.0,,Quantum Memes,Nico,UCifsnYovtDB8Z0sYsdrQ_lw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,0nF1W0_WZUw
Cat Dancing to Nokia Tune (Original),2019-01-21,12,[],149616,4435.0,154.0,"['cat', 'dancing', 'to', 'nokia', 'tune', 'old', 'meme', 'dank', 'bleach', 'mrbeast', 'grandayy', 'dolan dark', 'jacksfilms', 'pewdiepie', 'slazo', 'pyrocynical', 'markiplier', 'jacksepticeye', 'yellinshep', '3310', 'jackspedicey', 'jesuschristvevo', 'damn', 'memes', 'dank memes', 'original', 'swag']",krjwlaOG,Nico,UCHvy5f8tnR95aYBHEQpsxTA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,OsSaKM4OhtM
Tiny Tim - Living In the Sunlight,2009-09-06,147,['Pop_music'],8612200,247255.0,14708.0,"['Tiny', 'Tim', 'Tinytim', 'Living', 'in', 'the', 'sunlight', 'loving', 'in the', 'moonlight', 'Ciggyno9', 'ciggy', 'no9', 'no', 'eccentric', 'odd', 'weird', 'lovely', 'song', 'queer', 'tall', 'gool', 'pool', 'stool', 'shit', 'fit', 'tex', 'mex', 'sex', 'despise', 'tag', 'do', 'not', 'like', 'writing', 'or', 'typeing', 'them', 'him', 'her', 'what', 'when', 'where', 'punk', 'rock', 'roll', '1977', ""'77"", ""'76"", ""'62"", ""'82"", 'waste', 'funny', 'silly', 'gay', 'old', 'voice', 'Spongebob', 'spongebob', 'tuna', ""I'm"", 'done', 'with', 'these', 'tags']",CiggyNo9,Nico,UCcm1bOCVR92U4UZFw3DL2xg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,jW0Vuh3PKUU
Gordon Ramsay Let Me Hit It Remix,2018-02-17,158,['Entertainment'],46751,1752.0,132.0,"['Remix', 'Song', 'Let Me Hit It', 'Gordon', 'Ramsay', 'Laugher', 'Cake', 'Laugher Cake', 'YTP', 'Youtube Poop', 'Ainsley Harriott', 'AInsley', 'Harriott', 'Gordon Ramsay', 'Drop', 'It']",Laugher Cake,Nico,UC_S9s3xLwhPfZxKisuf0Exg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,yrHIwyGPwfQ
"FABULOUS! (PewDiePie Song, By: Roomie) | PewDiePie",2014-12-13,160,"['Electronic_music', 'Pop_music']",35250847,889353.0,1.0,"['pewdiepie', 'pewdie', 'pewds', ""let's play"", 'playthrough', 'walkthrough', 'walk through', 'video games', 'lets play', 'roomie', 'pewdipeie', 'song', 'music', 'fabulous', 'Pewdiepie', 'Pewdie', 'Video Game Reviews', 'Gameplay', 'Video Game Walkthrough', 'Video Games', 'Gamefaqs', 'Playgames', 'Pewdiepie Gameplay', 'Angry Video Game Nerd', 'Let’s Play', 'Gamefaq', 'mmorpg', 'gaia', 'Scary games', 'horror games', 'adult games', 'porn game', 'funny things', 'anime games', 'marzia', 'cutiepie', 'best pc games', 'Minecraft', 'Minecrafter', 'Minecraft Mods']",PewDiePie,Nico,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,oLaOsNwmieE
dat boi remix frog unicycle dank,2016-05-11,29,['Entertainment'],73757,1276.0,92.0,"['meme', 'datboi', 'frog', 'unicycle']",SCUBA7,Nico,UCiP4xrxUthT4X2KPvBEsobA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,JJB6njinWj8
Naruto Shippuden Opening 16 - Kana-Boon Silhouette,2018-04-13,89,['Music_of_Asia'],7145828,82054.0,10838.0,"['Naruto', 'shippuden', 'op', 'op16', '16', 'full', 'hd', '60', 'fps', '60fps', 'sasuke', 'Sakura', 'Jiraya', 'kakashi', 'opening', 'ending', 'Naruto Shippuden Opening 16 60FPS - Kana-Boon Silhouette']",SiarKa,Nico,UCF9yBsehWICM3zrHY_JtcVA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,otxA7fpPMPc
Bale Out - RevoLucian's Christian Bale Remix!,2009-02-03,168,"['Electronic_music', 'Independent_music', 'Pop_music']",6851293,59665.0,11041.0,"['christian', 'bale', 'revolucian', 'lucian', 'remix']",revolucian,Nico,UCujpJTmrsVmmpJb6qeKGyDg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,YTihsJQHt48
You reposted in the wrong neighborhood (Full version),2016-06-08,220,['Hip_hop_music'],63552745,1065103.0,60115.0,['Mashup'],chill Station,Nico,UCOZTFjNuGRlkp2LkZQqQhnA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,4feUSTS21-8
Riton & Kah-Lo - Fake ID [Official Audio],2017-12-22,247,['Electronic_music'],12878578,278160.0,6971.0,"['Kah-Lo', 'Riton', 'Fake ID', 'McLovin', 'SuperBad', 'music', 'Dance Music', 'House Music', 'Electronic Music', 'Pop music', 'Fasta', 'Betta Riddim', 'Deeper', 'Mr Eazi']",RitonTime,Nico,UC2Q49YuDY5N-aGfB9pW6RHw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,4GmLoVGmgDw
Bobby Caldwell - What You Won't Do for Love,2010-05-11,287,"['Jazz', 'Pop_music']",48798397,928626.0,25947.0,"['Bobby', 'Caldwell', 'What', 'You', ""Won't"", 'Do', 'for', 'Love']",Ryan,Nico,UCOfWwmCBHOjn_3sYNyXzZQg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,Gru4IfbKlfU
"Daft Punk - Get Lucky  ft. Pharrell Williams, Nile Rodgers",2013-04-19,249,['Pop_music'],723272122,4748796.0,198834.0,"['get lucky', 'daft punk', 'daft punk get lucky', 'get lucky daft punk', 'lucky', 'up all night to get lucky', 'we come too far to give up who we are', 'pharrell williams', 'pharrell williams get lucky', ""we've come too far to give up who we are"", ""i'm up all night to get lucky"", 'nile rodgers', 'daft punk pharrell williams', 'happy', 'instant crush', 'feel it coming', 'the weeknd', ""2010's HITS"", 'Random Access Memories', 'pop', 'electronic', 'tiktok', 'tiktok trend', 'tiktok song', 'daft']",DaftPunkVEVO,Nico,UCKHFvArwRwQU2VbRjMpaVGw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,5NV6Rdv1a3I
Childish Flamingo,2018-01-22,175,"['Electronic_music', 'Hip_hop_music']",11809068,359439.0,14338.0,"['meme', 'childish gambino', 'mashup', 'flamingo']",john56boy,Nico,UCIi2aO1IQhwYD4-0GBzLOaA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,HguKyrS8oWM
Caillou Theme Song Remix,2016-08-21,144,['Hip_hop_music'],32743039,395312.0,0.0,"['Caillou', 'Caillou remix', 'Caillou trap', 'Caillou song remix', 'Caillou track remix', 'Caillou dope remix', 'Caillou theme song remix', 'Caillou theme song trap remix', 'Attic Stein Beats', 'Attic Stein Beats remix', 'Attic Stein Beats caillou', 'caillou cartoon remix', 'caillou movie', 'caillou season', 'cartoon trap', 'sunday funday trapmusichdtv', 'trap', 'trap remix', 'remix trap', 'spongebob trap remix', 'trapmusichd', 'trap channel']",TrapMusicHDTV,Nico,UCaB_KyYOjfNHBm0f-TvBmiw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,H8u6gON8X6E
Baby Powder,2018-03-30,168,"['Hip_hop_music', 'Pop_music']",11259708,223038.0,4964.0,"['Bandingo Ygne', 'Baby Powder']",Bandingo Ygne - Topic,Nico,UC2Gg6oQnARvGc51FIOlmC3A,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,C5ELClt4JEc
"Minecraft Piano 1, 2, 3 (mix) Music 10 HOURS",2016-12-24,36001,"['Action-adventure_game', 'Role-playing_video_game', 'Video_game_culture']",417121,6502.0,634.0,"['minecraft', 'c418', 'music', 'song', '10 hours', 'mix', 'loop', 'piano', 'piano 1', 'piano 2', 'piano 3', 'game', 'mc']",Axilz,Nico,UCOPniuweGUU7IUl0OMxKqWg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,AdiCz8axZuk
Shooting Stars,2018-07-29,228,"['Electronic_music', 'Pop_music']",25856910,415099.0,8366.0,"['Bag Raiders', 'ＢａｇＲａｉｄｅｒｓ', 'Shooting Stars']",Bag Raiders - Topic,Nico,UCTeQHMg70EcOb26_h81iAgg,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,O-MQC_G9jTU
Safe And Sound,2017-02-13,193,['NaN'],4701499,62344.0,1185.0,"['Capital Cities', 'In A Tidal Wave Of Mystery', 'Safe And Sound']",Capital Cities - Topic,Nico,UClxuMOFeLBJXk8nt-SolPvw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,DjoZIqPFG8U
Rick Astley - Never Gonna Give You Up,2009-10-25,213,['Pop_music'],1399345114,16416860.0,2258785.0,"['rick astley', 'Never Gonna Give You Up', 'nggyu', 'never gonna give you up lyrics', 'rick rolled', 'Rick Roll', 'rick astley official', 'rickrolled', 'Fortnite song', 'Fortnite event', 'Fortnite dance', 'fortnite never gonna give you up', 'rick roll', 'rickrolling', 'rick rolling', 'never gonna give you up', '80s music', 'rick astley new', 'animated video', 'rickroll', 'meme songs', 'never gonna give u up lyrics', 'Rick Astley 2022', 'never gonna let you down', 'animated', 'rick rolls 2022', 'never gonna give you up karaoke']",Rick Astley,Nico,UCuAXFkgsw1L7xaCfnd5JJOw,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,dQw4w9WgXcQ
"Dr. Seus' The Lorax ""How bad can I be?"" -Official Hd 1080p-",2014-05-17,195,"['Entertainment', 'Film']",26630341,189396.0,0.0,"['1080p', 'Dr. Seuss (Author)', 'how bad can i be?', 'how bad can he be', 'how bad can i be', 'the lorax', 'Trailer', 'the lorax official music video', 'the lorax official trailer', 'the lorax how bad can i be', 'the lorax soundtrack', 'greedler', 'once-ler', 'download', 'Free', 'how bad can i be the lorax', 'lorax how bad can i be', 'lorax', 'how bad can i possibly be', 'how bad can i be the lorax lyrics']",K9pilot44,Nico,UCXlrCtU4zWbineojVYyoeHA,PLZulYW8dQheMznEPcIOAFYf1BLWQLHGzu,W_HUdf89hI8
